"","date","txVolume.USD.","txCount","marketcap.USD.","price.USD.","exchangeVolume.USD.","generatedCoins","fees","activeAddresses"
"2016-04-13",67923.6202652,608,2158110,1.58,9428,8320.49387482,24.74929446,"null",NA
"2016-04-14",67472.8695117,622,2113850,1.54,7486,9053.23023499,16.0843517,"null",NA
"2016-04-15",78998.0958217,643,2114230,1.53,9294,8605.11047753,16.81422405,"null",NA
"2016-04-16",57168.8108249,724,1929170,1.38,14852,8683.83421869,19.26099949,"null",NA
"2016-04-17",31183.6318122,568,1921900,1.37,7936,7678.59260066,12.77446396,"null",NA
"2016-04-18",79181.010705,691,1896850,1.34,23797,8381.05059879,24.1399164,"null",NA
"2016-04-19",75743.3161834,907,2351550,1.66,21691,9253.06742412,28.7603207,"null",NA
"2016-04-20",37548.4431519,685,2162910,1.51,7501,8574.83211555,16.0463679,"null",NA
"2016-04-21",818977.677663,4665,2203160,1.53,11051,7836.04008294,44.43291817,"null",NA
"2016-04-22",162868.17045,903,2259880,1.56,8972,9204.62204492,17.05085362,"null",NA
"2016-04-23",363775.360474,4337,2268050,1.56,8728,9059.28590739,45.03405266,"null",NA
"2016-04-24",153396.758522,1325,2306120,1.58,17802,8750.44661508,15.78034569,"null",NA
"2016-04-25",76324.4754176,774,2289380,1.56,13339,8199.38042685,13.12523498,"null",NA
"2016-04-26",193392.758117,2138,2282450,1.54,14299,8817.05901148,22.43707615,"null",NA
"2016-04-27",53814.2308315,1072,2265000,1.52,12204,8756.50228746,11.74599013,"null",NA
"2016-04-28",118836.11802,983,2218750,1.48,9091,8332.60521962,15.4100701,"null",NA
"2016-04-29",174705.366958,1013,2280200,1.51,12578,8956.33947661,13.67803601,"null",NA
"2016-04-30",118023.320584,1148,2306610,1.52,19796,8786.78064945,16.40218198,"null",NA
"2016-05-01",137773.578868,794,2393930,1.57,13659,8532.44240874,13.12879364,"null",NA
"2016-05-02",203190.486306,1483,2358990,1.54,13513,8177.01640914,15.56803409,"null",NA
"2016-05-03",364061.798301,1742,2342820,1.52,10195,7896.3569789,21.2293425,"null",NA
"2016-05-04",74644.4374184,978,2408290,1.56,9993,8777.72712005,13.68270763,"null",NA
"2016-05-05",317628.693649,1739,2343520,1.51,5907,8453.95849677,16.91399267,"null",NA
"2016-05-06",245011.99326,918,2372200,1.52,6274,7602.56693187,11.54076429,"null",NA
"2016-05-07",559738.211891,4686,2394420,1.52,15547,9461.23865805,40.29038762,"null",NA
"2016-05-08",171604.509752,990,2495660,1.58,28101,8519.91136444,17.61481734,"null",NA
"2016-05-09",54792.8564026,771,2360400,1.48,10184,7674.51551479,9.79447293,"null",NA
"2016-05-10",287527.557295,3484,2322060,1.45,9627,7686.5069452,29.2668561,"null",NA
"2016-05-11",44267.1218503,718,2259500,1.41,21921,7548.60549448,7.09415655,"null",NA
"2016-05-12",98535.3728371,2088,2185690,1.35,9646,9443.25151222,16.31210467,"null",NA
"2016-05-13",59117.6547171,839,2088820,1.29,11199,7446.67833535,12.85566486,"null",NA
"2016-05-14",456634.293761,2425,2074460,1.27,18408,8921.62428595,21.63075282,"null",NA
"2016-05-15",39002.1429955,884,2165550,1.32,9978,9185.43575673,6.58318183,"null",NA
"2016-05-16",4320479.7833,2241,2195000,1.33,116107,7704.49409103,30.84103282,"null",NA
"2016-05-17",339107.219628,3401,3286610,1.98,67422,8687.79139137,38.1445276801,"null",NA
