"","date","txVolume.USD.","txCount","marketcap.USD.","price.USD.","exchangeVolume.USD.","generatedCoins","fees","activeAddresses"
"2014-11-13","null",868,3374860,0.735674,41143,18694.5553991,67.4501829064,"null",NA
"2014-11-14","null",811,3227210,0.700665,65338,19752.3363769,57.3176731492,"null",NA
"2014-11-15","null",796,3202520,0.692307,31336,18486.880673,58.2091527474,"null",NA
"2014-11-16","null",755,2967190,0.638882,27107,18487.1925965,53.4908122837,"null",NA
"2014-11-17","null",715,3039770,0.651929,152764,18917.9832567,70.0618663351,"null",NA
"2014-11-18","null",766,2744180,0.586133,49912,18670.3819781,57.2382789094,"null",NA
"2014-11-19","null",521,2806170,0.596995,25761,18753.4697359,48.0488257068,"null",NA
"2014-11-20","null",520,2636230,0.558639,23232,18365.7298815,41.4788561558,"null",NA
"2014-11-21","null",656,2449300,0.516995,34458,19030.9729727,50.3247477188,"null",NA
"2014-11-22","null",587,2538420,0.533662,26877,18472.4411343,40.1689375696,"null",NA
"2014-11-23","null",687,2557650,0.535661,31247,18666.9804089,48.6963285181,"null",NA
"2014-11-24","null",773,2521740,0.52605,29694,18183.8848978,59.0875285553,"null",NA
"2014-11-25","null",1103,2558050,0.531602,84303,19096.7295344,97.4292301291,"null",NA
"2014-11-26","null",928,2814430,0.58257,29237,18232.769162,75.056429458,"null",NA
"2014-11-27","null",1176,2718540,0.560613,10861,18570.2797012,108.802761152,"null",NA
"2014-11-28","null",788,2711830,0.557097,17670,18681.2810487,61.1750110604,"null",NA
"2014-11-29","null",663,2757520,0.56432,17081,18994.5824331,49.0170275591,"null",NA
"2014-11-30","null",781,2795300,0.571386,14933,17406.6796295,67.9049723296,"null",NA
"2014-12-01","null",780,2778070,0.567864,78718,17945.7017605,64.4365313287,"null",NA
"2014-12-02","null",768,2340440,0.473696,21322,18718.7117229,63.8962418355,"null",NA
"2014-12-03","null",633,2619290,0.528122,26153,18491.4626625,49.0405343823,"null",NA
"2014-12-04","null",724,2533220,0.508874,18052,18495.8953938,57.9468443101,"null",NA
"2014-12-05","null",632,2273710,0.455063,45855,18719.2899683,50.2134323829,"null",NA
"2014-12-06","null",629,2143880,0.427467,18704,18834.4487376,43.8817611594,"null",NA
"2014-12-07","null",561,2232200,0.443451,21888,18270.4724207,41.6009178868,"null",NA
"2014-12-08","null",653,2377730,0.470613,36453,18216.0051658,52.8158855078,"null",NA
"2014-12-09","null",627,2267930,0.448309,28887,18184.8204386,46.8727757106,"null",NA
"2014-12-10","null",624,1978920,0.391179,18125,16403.6608102,46.5236203888,"null",NA
"2014-12-11","null",652,1959700,0.38738,22967,18311.7442148,47.2227899648,"null",NA
"2014-12-12","null",640,1992170,0.393799,16404,18601.9817696,47.7633741225,"null",NA
"2014-12-13","null",564,1899730,0.375526,17428,18035.8044633,40.1123788968,"null",NA
"2014-12-14","null",498,1898350,0.375254,13827,18345.4779294,37.3148433797,"null",NA
"2014-12-15","null",618,1956960,0.386838,23998,17897.6413659,47.656537693,"null",NA
"2014-12-16","null",537,1938870,0.383263,41022,18147.6743048,43.6802830317,"null",NA
"2014-12-17","null",720,1755550,0.347026,33392,17626.6366868,65.5557525231,"null",NA
"2014-12-18","null",659,1710790,0.338177,17760,17965.6350223,51.3650219654,"null",NA
"2014-12-19","null",933,1599440,0.316167,16495,18153.7447988,93.3778769145,"null",NA
"2014-12-20","null",1314,1684180,0.319682,12708,17348.2284742,158.685367682,"null",NA
"2014-12-21","null",592,1791620,0.338958,24432,18145.5744512,44.5086904908,"null",NA
"2014-12-22","null",798,1823950,0.343896,19493,17692.5743975,64.2483273027,"null",NA
"2014-12-23","null",689,1836840,0.345175,25039,18420.5466006,52.5031545064,"null",NA
"2014-12-24","null",762,2046480,0.383242,64963,17274.4300836,57.6686455051,"null",NA
"2014-12-25","null",715,2265570,0.422909,53937,18065.4458865,55.5589604348,"null",NA
"2014-12-26","null",665,2451960,0.456171,35090,17569.7279352,54.0990465508,"null",NA
"2014-12-27","null",685,2330360,0.432913,98086,18266.6229612,52.2023882183,"null",NA
"2014-12-28","null",834,2757730,0.509646,117333,18029.4673266,60.1349000493,"null",NA
"2014-12-29","null",705,3065720,0.564681,72362,17457.0591809,50.3107446863,"null",NA
"2014-12-30","null",836,2670650,0.490338,57426,17892.3376239,66.2907168282,"null",NA
"2014-12-31","null",510,2659040,0.486608,37598,17600.8453973,38.8021476186,"null",NA
"2015-01-01","null",359,2391490,0.436241,25000,16984.4074497,34.1477557329,"null",NA
"2015-01-02","null",462,2602560,0.473272,34884,17517.753185,33.4155804083,"null",NA
"2015-01-03","null",580,2525370,0.459173,42366,17274.118732,44.9927513496,"null",NA
"2015-01-04","null",544,2582190,0.466618,29438,18001.1277824,38.9463097483,"null",NA
"2015-01-05","null",770,2283900,0.411376,35008,17327.0805848,71.051521179,"null",NA
"2015-01-06","null",675,2348070,0.42162,34747,16047.3407354,49.2631342535,"null",NA
"2015-01-07","null",701,2578210,0.461614,21150,17638.9876256,53.8134859992,"null",NA
"2015-01-08","null",661,2645040,0.472087,18235,17412.8740472,54.2807787823,"null",NA
