"","date","txVolume.USD.","txCount","marketcap.USD.","price.USD.","exchangeVolume.USD.","generatedCoins","fees","activeAddresses"
"2015-10-06",315241.251486,6440,45863300,0.622218,262674,25036.5625,9.99529995355,1415,NA
"2015-10-07",201786.955147,7100,47964700,0.650515,218327,26133.59375,12.1829899207,1373,NA
"2015-10-08",191033.831271,6912,44955900,0.609501,310266,26778.4375,11.9729333683,1330,NA
"2015-10-09",146902.618586,6751,48334900,0.655084,386420,25451.40625,11.3092183843,1366,NA
"2015-10-10",82385.5282663,6519,47325200,0.641187,141555,25499.6875,11.3828116171,1266,NA
"2015-10-11",95944.4205613,6011,46327500,0.627461,102128,26507.03125,8.99879459915,1300,NA
"2015-10-12",171873.574295,6527,46864200,0.634515,109567,26803.75,10.7038073208,1335,NA
"2015-10-13",258212.881885,6765,46395200,0.627943,303044,26668.28125,12.3232487996,1475,NA
"2015-10-14",607655.452607,6772,45250600,0.61224,971664,25875.625,11.8319985211,1566,NA
"2015-10-15",418401.416247,6424,38688300,0.523278,371022,25610.46875,18.8703438617,1496,NA
"2015-10-16",202601.855293,6748,41608900,0.562593,249891,25441.40625,21.1794465456,1366,NA
"2015-10-17",130246.016831,6508,39515900,0.534117,313860,26450.625,12.2914624458,1355,NA
"2015-10-18",99784.3085014,6442,40550400,0.547913,133690,25848.28125,13.1130126021,1345,NA
"2015-10-19",266430.637729,6550,38321300,0.517621,243742,25966.71875,11.6992191396,1452,NA
"2015-10-20",245597.151842,5867,36261200,0.489629,383921,26192.5,11.5270197988,1314,NA
"2015-10-21",300832.294689,6159,31973600,0.431589,609085,26046.40625,10.1558577347,1521,NA
"2015-10-22",275561.318135,5909,32977300,0.444988,924822,25330.78125,13.2005048379,1389,NA
"2015-10-23",437771.31856,6768,41986400,0.56637,878822,27554.84375,13.7479413918,1523,NA
"2015-10-24",53895.3027682,6234,40022100,0.539681,258356,27118.75,10.6966382172,1635,NA
"2015-10-25",147459.128473,5677,41781300,0.563207,635384,26814.21875,9.07951212616,1497,NA
"2015-10-26",443409.269032,5896,45991300,0.619743,1089120,25912.1875,10.7732671216,1655,NA
"2015-10-27",1342211.33689,6687,52624300,0.70889,1846370,27529.375,18.9028975784,1706,NA
"2015-10-28",853649.129646,7298,64676600,0.870938,2373050,26344.6875,10.8986966301,1700,NA
"2015-10-29",522938.908113,7793,74675600,1.01,2279240,27510.78125,12.55075174,1974,NA
"2015-10-30",1463340.70588,7842,89857400,1.21,2429200,27720.15625,13.4663216604,2219,NA
"2015-10-31",290238.780502,7499,77800300,1.05,673892,27751.5625,15.4824256005,1987,NA
"2015-11-01",134005.22157,6890,68477200,0.920847,588913,28180.15625,16.1702610684,2131,NA
"2015-11-02",373003.74475,6522,78701400,1.06,1145200,27134.21875,10.3960139727,2039,NA
"2015-11-03",591937.053045,7354,74010000,0.994568,1907690,27605.78125,12.2403509899,2066,NA
"2015-11-04",813332.073784,7004,75232400,1.01,3060340,27716.40625,9.39285695059,2039,NA
"2015-11-05",310000.094231,7440,67070700,0.900699,1179840,27291.40625,10.5938905244,1914,NA
"2015-11-06",848836.925319,7828,67397100,0.904772,913666,27422.1875,15.9362701566,1807,NA
"2015-11-07",393479.412685,10863,68833200,0.923732,890187,26715.3125,32.0799197933,2067,NA
"2015-11-08",821063.343566,12342,68254300,0.915661,1021460,27289.0625,29.5268788824,2271,NA
"2015-11-09",975381.900236,7656,76991800,1.03,2045290,27059.53125,11.2631029194,2060,NA
"2015-11-10",891132.50098,8061,74685300,1,854581,27444.0625,15.3511926283,1826,NA
"2015-11-11",283710.359877,10173,70236200,0.941296,1278580,27819.0625,23.0767913282,2033,NA
"2015-11-12",223759.794899,9500,59448700,0.796455,806156,28032.03125,25.8891012018,1807,NA
"2015-11-13",423125.551722,7830,67777000,0.907722,543671,28185.15625,14.5833024649,1805,NA
"2015-11-14",256807.219605,7187,67631900,0.905469,372514,28357.65625,18.5340335117,1797,NA
"2015-11-15",156460.678696,7138,66590200,0.891217,411848,28120.15625,11.4839740926,1759,NA
"2015-11-16",395085.846851,7407,67730700,0.906166,620945,27395.15625,10.2696359731,1867,NA
"2015-11-17",1070401.11434,7115,69157900,0.924948,1145440,27793.59375,9.59682965058,1901,NA
"2015-11-18",197659.989694,7330,74287700,0.993214,681104,27252.03125,10.3214753974,1859,NA
"2015-11-19",271338.021627,8834,73976100,0.988713,443528,26563.4375,15.8639395135,1864,NA
"2015-11-20",185962.014632,6328,71532500,0.955735,614335,25130.46875,11.9868992419,1763,NA
"2015-11-21",124541.311664,6780,69535300,0.928758,455976,26782.1875,11.2449100626,1710,NA
"2015-11-22",250851.889707,7053,73378800,0.979765,372173,26988.59375,11.2417153263,2015,NA
"2015-11-23",662337.864452,8205,72484200,0.967493,441875,27272.34375,13.3160847179,1738,NA
