"","date","txVolume.USD.","txCount","marketcap.USD.","price.USD.","exchangeVolume.USD.","generatedCoins","fees","activeAddresses"
"2015-03-24",1693323.56911,4177,26014200,4.98,540346,2562.8571468,11.35087207,16957,NA
"2015-03-25",1377526.26073,4646,26565000,5.08,902236,2563.78571823,6.61548786,19618,NA
"2015-03-26",1444375.64126,3131,27621600,5.28,480884,2576.78571825,6.04623668,15839,NA
"2015-03-27",994652.14304,2696,26088700,4.99,218735,2544.28571816,4.35433538,17469,NA
"2015-03-28",2204297.35487,2501,24851500,4.75,206446,2549.85714672,4.39144641,16286,NA
"2015-03-29",4863723.42215,2788,26317500,5.03,216958,2599.07143256,4.34321948,14614,NA
"2015-03-30",769964.609637,2712,24108800,4.6,447970,2645.50000392,4.85724034,14882,NA
"2015-03-31",912179.235827,2317,22752100,4.34,163313,2762.50000353,6.11081717,27424,NA
"2015-04-01",554923.003359,2219,21088600,4.02,242957,3108.85714598,3.32809977,16620,NA
"2015-04-02",648793.965749,2366,20066500,3.82,271324,2726.28571813,5.87138347,17700,NA
"2015-04-03",868736.159526,1711,23736400,4.52,138373,2356.71428876,3.64024776,14803,NA
"2015-04-04",499435.863759,2188,22879800,4.36,185199,3124.64286091,5.50694839,14205,NA
"2015-04-05",1469129.17052,2058,21661800,4.12,136532,2761.57143244,4.35574674,17037,NA
"2015-04-06",554845.722615,1831,21906600,4.17,115405,2657.57143255,4.31592501,13348,NA
"2015-04-07",603605.839326,1705,21522900,4.09,205259,2566.57143251,3.83563387,11770,NA
"2015-04-08",529721.183462,1868,19854100,3.77,144498,2616.71428974,10.06783384,13392,NA
"2015-04-09",941638.634373,1792,19400600,3.68,172424,2723.50000358,10.60434455,9814,NA
"2015-04-10",439018.94834,2326,18016800,3.42,185593,2903.6428608,9.96542467,16353,NA
"2015-04-11",368232.18576,2380,17055300,3.24,87373,2938.00000342,7.79181574,18665,NA
"2015-04-12",523940.425783,2497,17591400,3.34,46830,2726.28571815,9.35876651,15815,NA
"2015-04-13",2071292.27163,2746,17454100,3.31,93897,2727.21428972,12.62289003,15159,NA
"2015-04-14",360877.051283,2019,16840800,3.19,68149,2751.35714664,8.42474175,12677,NA
"2015-04-15",392207.150198,1973,16367500,3.1,82324,2703.07143241,12.96155201,12553,NA
"2015-04-16",363219.824646,1856,15979400,3.02,83054,2797.78571804,15.16903469,13887,NA
"2015-04-17",4022215.68299,1869,15927600,3.01,118954,2803.35714637,3.82604941,10998,NA
"2015-04-18",120531.753721,1652,14999500,2.83,45925,2716.07143231,1.55429984,10129,NA
"2015-04-19",320518.707705,1628,15488700,2.93,57969,2639.92857538,1.29975747,11225,NA
"2015-04-20",250921.779721,1810,14803700,2.8,112126,2800.5714321,1.41195234,14859,NA
"2015-04-21",231082.958286,1644,14033800,2.65,80103,2833.07143223,1.38880661,14384,NA
"2015-04-22",1196242.97619,1904,15328200,2.89,191228,2795.00000375,1.81532281,14635,NA
"2015-04-23",359849.458089,1922,17232600,3.25,275604,2855.35714658,2.03806134,15282,NA
"2015-04-24",316392.314476,1753,19273000,3.63,184435,3082.85714587,1.05578039,11919,NA
"2015-04-25",179802.825194,2295,16941600,3.19,56721,2944.50000342,1.12217346,10423,NA
"2015-04-26",471999.128805,3579,16447900,3.1,95532,2636.21428951,1.99236142,16473,NA
"2015-04-27",275217.890996,2319,16204900,3.05,88755,2792.21428938,1.52957899,12089,NA
"2015-04-28",252454.19619,1960,15929400,2.99,68693,2999.28571744,3.00581789,13706,NA
"2015-04-29",305084.767843,1716,16075700,3.02,30506,3314.07143124,1.25907827,12714,NA
"2015-04-30",829445.031431,1799,15814200,2.97,84241,2760.64286095,1.24973818,13129,NA
"2015-05-01",201169.371693,1912,15845500,2.97,149552,2612.07143246,1.36929341,11423,NA
"2015-05-02",125708.253763,1545,14605900,2.74,46992,2703.07143233,2.56266094,8697,NA
"2015-05-03",189474.796186,1785,14652000,2.75,63544,2793.14286086,1.13353992,10762,NA
"2015-05-04",235304.839528,1802,14479000,2.71,104785,2659.42857531,1.22190321,11979,NA
"2015-05-05",192599.849584,1781,15365200,2.88,26546,2757.85714662,1.18540813,10481,NA
"2015-05-06",199933.82864,1799,15229100,2.85,48370,2753.21428927,3.30151145,12962,NA
"2015-05-07",156417.504285,1768,15056800,2.82,60248,2848.85714639,1.0758743,12655,NA
"2015-05-08",235692.399749,1933,15037500,2.81,51411,2768.07143231,3.47170868,9889,NA
"2015-05-09",179799.116634,1903,14836700,2.77,35280,2881.35714619,1.79190768,14937,NA
"2015-05-10",109906.378044,1734,14758300,2.76,57877,2863.7142894,1.80693966,12851,NA
"2015-05-11",255761.989463,1789,14364200,2.68,73027,2812.64286076,1.11793261,11276,NA
"2015-05-12",256954.961944,2220,14839400,2.77,44614,2743.92857526,1.34208125,12579,NA
"2015-05-13",173207.265201,1873,14577900,2.72,36403,2831.21428933,1.97305409,13464,NA
"2015-05-14",172513.984893,1895,14440000,2.69,81538,2660.35714673,1.47121446,15984,NA
"2015-05-15",189364.360617,1802,15253400,2.84,75968,2696.57143247,2.53231749,10832,NA
"2015-05-16",339237.757859,1987,15440600,2.88,74901,2674.28571821,4.06693913,13303,NA
"2015-05-17",278712.872664,1687,16116000,3,52827,2691.00000369,3.08180161,9047,NA
"2015-05-18",288875.865331,1616,15751100,2.93,42345,2816.35714639,1.01669395,9915,NA
"2015-05-19",244873.993666,1641,15394100,2.86,34282,2845.14286078,0.84830946,9722,NA
"2015-05-20",194381.280735,1554,15532900,2.89,48146,2813.57143222,1.07727357,11110,NA
"2015-05-21",224614.982495,1647,15524500,2.88,37087,3070.78571752,1.08728975,11794,NA
"2015-05-22",1021400.20706,1891,15278400,2.84,108165,2971.4285746,1.78236234,13106,NA
"2015-05-23",786935.970786,1658,15707300,2.91,90345,2879.50000319,1.8832489,11623,NA
"2015-05-24",351439.892957,1692,15487700,2.87,49767,2875.7857177,1.98858117,15836,NA
"2015-05-25",158641.127277,1412,15640500,2.9,55790,2866.50000345,3.83694154,11828,NA
"2015-05-26",381395.915092,1580,15224800,2.82,133789,2989.07143179,2.22678362,15542,NA
"2015-05-27",167980.69151,1518,14426200,2.67,59342,2916.64286032,2.21230396,14737,NA
"2015-05-28",276653.765116,1954,14196000,2.63,69233,2938.92857468,1.69736744,15959,NA
"2015-05-29",154653.002363,1410,14798400,2.74,48749,2907.3571464,0.8428661,11449,NA
"2015-05-30",106580.394415,1017,15258300,2.82,36938,3002.07143144,1.06920519,7894,NA
"2015-05-31",158949.023287,1173,14662100,2.71,57640,3065.21428911,1.01670083,9396,NA
"2015-06-01",162626.448916,1133,14952300,2.76,75761,3042.00000308,0.90361826,8731,NA
"2015-06-02",191233.969562,1289,14392700,2.66,68367,3074.50000319,1.74125068,12300,NA
"2015-06-03",412507.836186,1146,15173000,2.8,76345,2926.85714604,3.25578212,11562,NA
"2015-06-04",121905.899881,974,14968000,2.76,40277,3108.85714616,3.8360364,10494,NA
"2015-06-05",79358.9698024,921,15175700,2.8,43312,2863.71428906,0.52691979,7714,NA
"2015-06-06",71139.2974918,1113,15291500,2.82,36093,2967.71428898,1.92034411,7124,NA
"2015-06-07",728274.679065,1055,15308900,2.82,55832,3028.07143172,1.40403756,7611,NA
"2015-06-08",124807.2821,1065,15247700,2.8,78536,3118.14285976,1.80405109,9685,NA
"2015-06-09",169628.669437,1304,15384300,2.83,83639,3233.28571676,1.62710717,12122,NA
"2015-06-10",247045.374136,1402,15043400,2.76,93836,3112.57143156,1.31186138,9247,NA
"2015-06-11",84969.6751264,1151,14719100,2.7,67222,3300.14285967,0.9279856,10186,NA
"2015-06-12",180476.537004,1341,15141500,2.78,107756,3380.92857403,1.75324203,11447,NA
"2015-06-13",225341.737625,1207,15249900,2.8,68398,3307.57143096,1.340158,7649,NA
"2015-06-14",304739.783879,1380,15289300,2.8,87100,3079.14285992,1.32226511,9206,NA
"2015-06-15",225915.387391,1254,15333500,2.81,102014,3432.00000225,0.75832152,8112,NA
"2015-06-16",337695.173645,1860,14980300,2.74,109178,3303.85714541,1.26531184,9763,NA
"2015-06-17",272093.86722,1236,16341300,2.99,127588,3304.78571698,1.21409616,8782,NA
"2015-06-18",353010.461633,1509,16455700,3.01,80459,3127.42857424,0.97869817,9276,NA
"2015-06-19",220833.736295,1553,16207100,2.96,76937,3318.71428841,1.81443509,9567,NA
"2015-06-20",153090.568312,1498,15882700,2.9,49018,3186.8571457,0.6950071,8974,NA
"2015-06-21",211008.985344,2774,15747200,2.87,42407,3146.00000263,1.30289888,12346,NA
"2015-06-22",186397.622506,1664,15582200,2.84,60758,3144.14286,1.11970771,11121,NA
"2015-06-23",157795.472762,1295,15836600,2.89,32546,3321.50000232,0.73601284,9784,NA
"2015-06-24",186459.802311,1255,15662200,2.85,66207,4279.78571607,1.23213838,9469,NA
"2015-06-25",142256.148492,1244,15439500,2.81,82226,4149.78571596,1.63089376,8885,NA
"2015-06-26",133193.731126,1220,15575000,2.83,67021,4072.71428719,1.52540008,12186,NA
"2015-06-27",725851.743463,1374,15502700,2.82,117087,4345.7142876,2.18701327,12924,NA
"2015-06-28",548255.177296,1164,15352200,2.79,80605,4127.50000176,1.67824869,10279,NA
"2015-06-29",230224.718526,1227,15060700,2.73,65253,3952.0000018,1.37559595,10709,NA
"2015-06-30",136404.964376,1329,15375000,2.79,105757,4051.35714449,1.21479237,9163,NA
"2015-07-01",99715.6107819,1114,15776100,2.86,49329,4137.71428711,1.28328671,11629,NA
"2015-07-02",336152.06668,1502,15478600,2.8,58716,4075.50000153,1.62096033,14536,NA
"2015-07-03",427611.01955,1687,16115200,2.92,65144,4230.57143054,0.999997,12530,NA
"2015-07-04",912162.051827,1648,16384400,2.96,134776,4207.3571444,1.1190891,10080,NA
"2015-07-05",432852.95984,1269,17100200,3.09,98324,3960.35714445,1.31951601,10655,NA
"2015-07-06",544718.344148,1638,17158400,3.1,91597,4272.35714446,1.42441464,14136,NA
"2015-07-07",380115.090329,1379,17104500,3.09,77829,4221.28571584,1.07581844,13773,NA
"2015-07-08",485828.913164,1500,16429100,2.96,71222,3920.42857322,0.87716822,9822,NA
"2015-07-09",427801.270313,1897,16587600,2.99,146037,4152.57143055,1.12796203,11854,NA
"2015-07-10",1010450.65075,2106,17282600,3.11,607002,3939.00000155,2.14043562,18307,NA
"2015-07-11",1274244.66995,2280,22623400,4.07,396245,3868.42857309,2.54230367,14531,NA
"2015-07-12",182956.095006,1445,21381100,3.84,136193,3836.85714475,1.93306789,12738,NA
"2015-07-13",472679.494745,1470,22806100,4.1,181667,3919.50000188,1.23601217,11635,NA
"2015-07-14",237777.599259,1274,20864500,3.75,71054,4036.50000159,1.18611906,10462,NA
"2015-07-15",337642.48774,1602,20673800,3.71,133041,3893.50000183,1.67477051,13833,NA
"2015-07-16",603485.017924,1960,20331600,3.64,87908,3615.85714523,2.25775006,13428,NA
"2015-07-17",681216.492187,1394,19771100,3.54,142970,3409.71428831,1.69996262,10621,NA
"2015-07-18",1245772.10214,1212,20996900,3.76,140104,3321.50000241,2.55919196,9299,NA
"2015-07-19",279722.050855,1327,20734000,3.71,66114,3278.78571672,1.06134408,11154,NA
"2015-07-20",370179.189178,978,20257500,3.62,73913,3299.21428817,0.7298645,6949,NA
"2015-07-21",3790750.02202,1264,20691500,3.7,106480,3161.78571687,0.91618211,8830,NA
"2015-07-22",147036.690034,974,20147800,3.6,50817,3280.64286016,0.80628139,6916,NA
"2015-07-23",454500.127694,861,20314600,3.63,34491,3012.28571718,1.42246197,7824,NA
"2015-07-24",1618615.80123,1577,20106000,3.59,129128,3095.85714576,0.97118726,7873,NA
"2015-07-25",412105.108135,1129,20688000,3.69,64293,3229.57143132,0.94670148,12091,NA
"2015-07-26",284835.392097,1074,21014500,3.75,100372,3172.92857406,1.32871602,7657,NA
"2015-07-27",572703.395148,1324,21228600,3.78,105583,3094.92857443,0.70713887,7664,NA
"2015-07-28",735515.991802,1269,21080800,3.75,99350,3117.21428857,0.89125216,7253,NA
"2015-07-29",397728.220178,1211,20712400,3.69,62902,3320.5714313,1.27065008,9406,NA
"2015-07-30",243030.115313,960,20455500,3.64,49738,3003.00000327,0.75851808,7324,NA
"2015-07-31",115948.246938,952,20552400,3.65,69967,3073.5714316,2.49516522,8054,NA
"2015-08-01",138282.08183,1085,20694700,3.68,63209,3251.85714533,0.85002761,11904,NA
"2015-08-02",129742.018047,984,20345400,3.61,42888,3300.14285953,1.07172459,10890,NA
"2015-08-03",143473.285876,849,20399000,3.62,56701,3115.35714569,0.31866491,5023,NA
"2015-08-04",1357469.99188,1280,20357800,3.61,93372,3341.0000024,0.59293981,8365,NA
"2015-08-05",1301397.68648,1292,20547800,3.64,55070,3257.42857403,0.8549286,6524,NA
"2015-08-06",587521.125552,1040,20193000,3.58,48908,3189.64286012,0.67668709,6467,NA
"2015-08-07",1020968.39784,1217,19848100,3.51,229950,3273.21428811,0.78656523,6865,NA
"2015-08-08",782673.734987,1029,18477800,3.27,91264,3456.14285984,0.98351168,6886,NA
"2015-08-09",323571.938182,856,17418300,3.08,77488,3176.64285988,0.70800254,5666,NA
"2015-08-10",208055.370587,837,17558200,3.1,59702,3387.42857365,0.75960057,6400,NA
"2015-08-11",230058.93154,862,17437300,3.08,73134,3391.14285941,0.81730284,5800,NA
"2015-08-12",187130.597374,1054,17915300,3.16,113443,3434.78571646,0.74721245,7138,NA
"2015-08-13",286234.354291,1424,17319800,3.05,66249,3395.78571646,0.74280931,8036,NA
"2015-08-14",184203.384121,1206,17378700,3.06,74860,3298.28571685,1.50788204,11242,NA
"2015-08-15",685497.332103,906,17164800,3.02,37005,3286.21428831,2.15622498,7559,NA
"2015-08-16",129638.394881,1601,16899500,2.98,46752,3495.14285924,1.43776618,8689,NA
"2015-08-17",1358876.5753,2176,16739200,2.95,80183,3304.78571695,1.9221412,9778,NA
"2015-08-18",248467.514515,1261,16551500,2.91,83076,3520.21428778,8.63379964,10485,NA
"2015-08-19",153001.852371,970,14812700,2.6,74748,3347.50000253,6.72326727,6875,NA
"2015-08-20",264258.884283,1225,15018700,2.64,49346,3374.42857396,11.17954897,9554,NA
"2015-08-21",292200.715048,1143,15813000,2.78,49749,3387.42857385,10.17538406,8578,NA
"2015-08-22",144968.071779,1221,15728800,2.76,52550,3423.64285971,14.2425735,11799,NA
"2015-08-23",212334.601109,1279,15274500,2.68,30625,3567.57143082,13.77038678,7754,NA
"2015-08-24",197159.960885,1167,15036300,2.63,125485,3397.64285947,9.33094777,8665,NA
"2015-08-25",209871.850751,1064,13506000,2.37,69322,3364.21428749,10.78433426,8181,NA
"2015-08-26",110149.450376,1126,14471900,2.53,37719,3485.85714506,12.73373423,10181,NA
"2015-08-27",897713.291913,1060,14942900,2.61,37604,3753.28571573,14.46488892,8558,NA
"2015-08-28",126587.834923,1042,14664000,2.56,57595,3444.07143073,13.31653074,9743,NA
"2015-08-29",163667.83624,954,14899700,2.6,39992,3835.92857317,12.90452499,6878,NA
"2015-08-30",84499.1915372,930,14869600,2.6,27911,3504.70714571,12.907749,8408,NA
"2015-08-31",246035.024395,1082,14678500,2.56,74703,3060.38571846,13.55480969,9402,NA
"2015-09-01",574810.535014,1687,14804700,2.58,70243,3222.51428951,16.72447242,10939,NA
"2015-09-02",371910.59633,1112,14589500,2.54,60914,3001.05000454,12.40470926,8803,NA
"2015-09-03",658373.628299,1027,14412100,2.51,23020,3199.95000374,13.27040292,7783,NA
"2015-09-04",513856.298727,1346,14265700,2.48,60516,3110.5285755,13.03481408,8757,NA
"2015-09-05",565163.006652,1327,14037400,2.44,38313,3153.98571852,16.65357493,11724,NA
"2015-09-06",260157.707027,1116,14404900,2.51,28927,3070.41429038,15.9045006,10738,NA
"2015-09-07",393457.5824,1676,14309400,2.49,69592,8977.3785758,16.42911296,11965,NA
"2015-09-08",895392.407391,1309,13624600,2.37,90735,3511.67143255,19.17666138,9036,NA
"2015-09-09",543120.526962,1467,13390200,2.32,64860,3261.79286094,18.23023161,11482,NA
"2015-09-10",333278.460275,1135,14060100,2.44,46341,3388.82143211,10.93836157,8369,NA
"2015-09-11",312205.159811,1343,13730500,2.38,57649,3326.14286159,10.73550081,11285,NA
"2015-09-12",543586.466853,1103,13774200,2.38,37555,3206.63571822,10.37655076,9032,NA
"2015-09-13",179649.000898,1030,14020100,2.43,53764,3270.98571895,10.57562407,7442,NA
"2015-09-14",278697.905726,1268,13491500,2.33,57107,3325.30714725,11.13663106,8009,NA
"2015-09-15",295278.863497,1237,13377900,2.31,46640,3001.05000425,11.16556789,8231,NA
"2015-09-16",285009.966794,1477,13447900,2.32,68240,3126.40714708,9.71212844,9443,NA
"2015-09-17",287787.440893,1054,13827600,2.39,32167,3142.28571854,10.03219036,9799,NA
"2015-09-18",307643.501136,1052,13726400,2.37,36051,2915.80714804,8.94675743,7557,NA
"2015-09-19",187290.173008,773,14244500,2.46,18461,3086.29286193,9.12843427,6631,NA
"2015-09-20",611929.038857,789,13694700,2.36,88240,2910.79286207,9.40018709,6355,NA
"2015-09-21",475635.68332,1227,13892300,2.39,84512,2998.54286202,10.92647946,7312,NA
"2015-09-22",768367.513077,1563,13687600,2.36,42311,3433.95000405,13.12293691,11509,NA
"2015-09-23",275040.413211,1259,14314800,2.46,36011,3105.5142905,10.95918866,11128,NA
"2015-09-24",348037.656192,1460,14100900,2.43,36581,3294.38571829,11.12402092,10479,NA
"2015-09-25",196895.710256,1174,14189600,2.44,31730,3248.42143279,10.06498205,12483,NA
"2015-09-26",105668.811205,1026,14288400,2.46,45583,3169.86429034,8.76150267,9755,NA
"2015-09-27",247518.568952,1264,13593500,2.33,26485,3049.52143342,10.8203713,11216,NA
"2015-09-28",121748.578808,997,13788900,2.37,45147,2965.95000463,11.5190365,9529,NA
"2015-09-29",231977.95334,1245,13889400,2.38,33688,3279.34286069,10.36796941,9098,NA
"2015-09-30",197650.457767,955,13670400,2.34,36433,3437.29286043,10.89315413,7867,NA
"2015-10-01",519156.511506,992,13670100,2.34,48612,3360.40714648,10.23711068,7954,NA
"2015-10-02",112318.237275,920,13376200,2.29,49335,3582.7071462,10.36694983,7024,NA
"2015-10-03",198026.232465,831,12958700,2.22,50128,3647.05714625,9.68864599,5861,NA
"2015-10-04",135754.576428,849,12688900,2.17,41353,3590.2285749,10.71417034,6082,NA
"2015-10-05",580293.962781,1090,12716700,2.17,74426,3533.40000354,14.49947295,8367,NA
"2015-10-06",729676.774299,1249,13696700,2.34,23826,3602.7642889,12.06090474,10454,NA
"2015-10-07",386131.899836,1057,14025500,2.39,40949,11042.3530931,11.03670376,7747,NA
"2015-10-08",99027.3937888,1079,14109600,2.4,39245,3708.90000383,10.57776933,7364,NA
"2015-10-09",318855.286387,839,13918300,2.37,28997,3535.07143249,9.60639093,6173,NA
"2015-10-10",43347.1968076,1010,13871000,2.36,18355,3608.61428941,8.81136516,6824,NA
"2015-10-11",53814.1736866,936,14270800,2.43,20054,3581.87143187,10.70173381,7624,NA
"2015-10-12",295715.622456,981,13966900,2.37,22087,3399.68571779,10.74317014,8898,NA
"2015-10-13",130315.322188,949,13762200,2.34,33118,3151.47857631,9.72687442,7445,NA
"2015-10-14",127983.032492,1156,13900100,2.36,53349,3190.75714654,9.3205512,9204,NA
"2015-10-15",273081.494315,1013,13640200,2.31,80585,3252.60000367,10.60041102,9243,NA
"2015-10-16",162226.864028,931,13268900,2.25,40319,3230.87143264,8.4191042,6932,NA
"2015-10-17",136082.712705,1178,13814100,2.34,36100,3082.11429003,9.77704736,7790,NA
"2015-10-18",148428.298123,982,14424600,2.44,21270,3154.82143274,8.88141108,7829,NA
"2015-10-19",456424.839588,1012,14014900,2.37,39396,3165.6857186,11.42407839,8258,NA
"2015-10-20",582130.590745,1135,13844300,2.34,46076,3410.55000399,9.9160359,8882,NA
"2015-10-21",417111.2284,1218,14185500,2.4,54704,3471.55714651,11.66987436,12016,NA
"2015-10-22",262234.054027,1049,13485100,2.28,77999,3181.56428953,9.81512863,9045,NA
"2015-10-23",151491.00536,1174,14270300,2.41,74068,3291.04286118,10.99839009,9841,NA
"2015-10-24",205854.570996,1311,13762700,2.32,69810,3323.63571806,11.05701151,11037,NA
"2015-10-25",277681.089855,1371,13388800,2.26,53908,3046.1785759,12.08044111,8918,NA
"2015-10-26",175010.954553,1363,12895600,2.18,40748,2875.69286207,9.95932823,9622,NA
"2015-10-27",269353.176275,1339,13267200,2.24,112810,2839.75714822,11.86154016,9668,NA
"2015-10-28",404186.941714,1351,12593200,2.12,62319,2808.00000547,11.73055614,9241,NA
"2015-10-29",376109.349709,1153,12549700,2.11,109579,2704.37143406,13.00622916,8482,NA
"2015-10-30",197474.451623,1347,14289400,2.41,118931,2781.2571482,11.5423599,10623,NA
"2015-10-31",228263.06249,1287,15097200,2.54,33529,2883.21429094,10.96932081,9968,NA
"2015-11-01",255923.51138,1236,13720200,2.31,79513,2706.87857655,10.35948743,8825,NA
"2015-11-02",169476.306224,1179,15832500,2.66,88803,2855.63571932,10.02926051,9302,NA
"2015-11-03",313298.174314,1322,15537000,2.61,138710,2746.1571481,10.93532021,9846,NA
"2015-11-04",480795.064068,1342,16069100,2.7,251429,2788.77857632,13.33861501,8742,NA
"2015-11-05",515679.53619,1281,15540600,2.61,131813,2789.61429116,10.60618736,8911,NA
"2015-11-06",420128.461938,1132,15186900,2.55,89250,2645.03571994,10.04613255,7523,NA
"2015-11-07",143912.871224,1033,16269600,2.73,65014,10209.8771484,10.05041597,7883,NA
"2015-11-08",609494.22957,982,16160500,2.71,55256,2500.45714877,8.57120304,6232,NA
"2015-11-09",177675.740195,1008,15153000,2.54,76637,2624.14286279,10.30807629,7470,NA
"2015-11-10",292454.618184,1135,15127000,2.53,49166,2414.37857794,10.29306312,9264,NA
"2015-11-11",163532.468584,1015,14461800,2.42,96053,2538.90000585,9.16313694,8260,NA
"2015-11-12",303633.1805,1051,13661200,2.28,86587,2528.03572011,8.80330359,7796,NA
"2015-11-13",143970.492263,1255,15103600,2.52,60866,2355.04286362,8.69251308,8256,NA
"2015-11-14",134283.590165,1008,15189300,2.54,66693,2380.95000631,7.15050046,7519,NA
"2015-11-15",137329.319248,1112,14240200,2.38,39255,2277.32143481,8.18970029,8063,NA
"2015-11-16",112124.262421,1195,13731000,2.29,41181,2324.12143493,9.57308783,8517,NA
"2015-11-17",133569.681272,1320,13923500,2.32,59102,2309.07857776,9.48992121,9888,NA
"2015-11-18",91513.3188921,1229,13554600,2.26,31679,2343.34286358,8.07692226,8108,NA
"2015-11-19",359658.445885,1195,14143100,2.36,48039,2299.05000629,10.40780907,10094,NA
"2015-11-20",119248.860864,1222,13270800,2.21,28463,2382.62143491,9.84213296,8696,NA
"2015-11-21",53441.0236565,998,13370600,2.23,26400,2331.64286356,9.48540948,7072,NA
"2015-11-22",430713.620618,1106,13216000,2.2,28487,2417.7214352,7.58949452,6897,NA
"2015-11-23",111928.11408,1067,12524900,2.08,31968,2397.66429199,9.95412927,6754,NA
"2015-11-24",79588.583455,1066,12843100,2.14,24757,2426.9142921,9.65025301,8283,NA
"2015-11-25",117109.293025,1166,12497100,2.08,23152,2492.10000621,8.77705581,7269,NA
"2015-11-26",135983.24002,1181,12943400,2.15,58542,2538.90000576,10.7383076,8188,NA
"2015-11-27",69067.1735685,1055,13139500,2.18,32579,2404.35000663,8.71877662,5831,NA
"2015-11-28",104441.828659,1060,12978500,2.16,25565,2340.00000623,8.07189216,5955,NA
"2015-11-29",75322.8230668,1081,12539800,2.08,26013,2298.21429196,8.75706365,6086,NA
"2015-11-30",157749.954319,1363,12962300,2.15,49178,2345.85000609,9.07983956,8821,NA
"2015-12-01",154703.104091,1075,13063600,2.17,37007,2343.3428636,8.28350159,8098,NA
"2015-12-02",188687.064488,1343,12574200,2.09,45288,2307.40714909,13.42481105,8674,NA
"2015-12-03",179612.982743,1273,13181700,2.19,77349,2354.20714916,13.59141974,7960,NA
"2015-12-04",202476.778889,1221,14082300,2.33,36114,2392.65000648,8.29472718,6722,NA
"2015-12-05",98643.4352796,1338,14172200,2.35,61252,2371.75714915,10.77086534,8503,NA
"2015-12-06",135100.012556,1284,14020800,2.32,55270,2372.59286325,10.54917683,7670,NA
"2015-12-07",99752.6770822,1353,14054100,2.33,40495,2372.59286321,10.338892,8701,NA
"2015-12-08",178267.267817,1437,14092000,2.33,44093,2484.57857744,11.96152333,10016,NA
"2015-12-09",228120.967468,1368,14595600,2.41,121460,2502.12857748,12.76904636,9308,NA
"2015-12-10",121698.705336,1144,15122800,2.5,31690,2502.12857753,9.76675546,8026,NA
"2015-12-11",161784.460156,1266,14761700,2.44,46393,2451.98572027,12.00135844,7129,NA
"2015-12-12",139630.343179,1225,16341800,2.7,47864,2479.56429175,12.26882786,7407,NA
"2015-12-13",122285.089166,1353,15679300,2.59,67091,2558.12143412,12.38010773,7594,NA
"2015-12-14",168708.250645,1053,16723300,2.76,102466,2472.04286321,13.39062546,5963,NA
"2015-12-15",1251806.15027,1149,16273500,2.69,58882,2499.62143458,13.77252054,8479,NA
"2015-12-16",103841.425228,1251,16315300,2.69,46530,2294.8714349,12.5145312,7240,NA
"2015-12-17",76914.8213644,1099,16298400,2.69,40819,2413.54286368,12.80107033,6914,NA
"2015-12-18",117237.793277,1282,15820500,2.61,39821,2438.61429214,13.07382633,7999,NA
"2015-12-19",78145.9669927,1253,16074600,2.65,27223,2350.86429166,10.70083477,7822,NA
"2015-12-20",107130.466797,1218,15865200,2.61,39518,2439.45000617,12.24407892,6979,NA
"2015-12-21",153567.843903,1402,15164400,2.5,43767,2468.7000062,13.48365325,7457,NA
"2015-12-22",136282.391241,1217,15026900,2.47,47646,2330.80714919,12.54352189,7226,NA
"2015-12-23",89360.6051094,1192,15506300,2.55,51744,2428.58572057,10.27343185,5397,NA
"2015-12-24",343105.755912,1423,15396800,2.53,83730,2766.21429138,15.70926381,7420,NA
"2015-12-25",131301.1959,1178,16851000,2.77,99786,2403.51429209,14.58443095,5698,NA
"2015-12-26",183540.741487,1120,17218200,2.83,96357,2371.75714918,11.98748341,6523,NA
"2015-12-27",118108.859416,1169,16651400,2.73,37590,2365.07143487,10.4743753,5932,NA
"2015-12-28",216758.065867,1506,16067600,2.64,88281,2415.21429182,12.43100566,7503,NA
"2015-12-29",179652.333423,1383,18461600,3.03,141636,2338.32857777,13.24169836,7845,NA
"2015-12-30",467140.914897,1875,18810200,3.09,524544,2399.33572049,18.64639176,10629,NA
"2015-12-31",482866.216156,1358,21459700,3.52,191862,2363.40000623,12.68955482,6411,NA
"2016-01-01",122637.653706,1196,20289600,3.33,98317,2592.38572008,10.16659742,6760,NA
"2016-01-02",227245.65631,1539,20638600,3.38,62353,2428.58572074,14.28500629,8962,NA
"2016-01-03",268061.739973,1622,20114800,3.29,87155,2392.65000595,10.81194031,9100,NA
"2016-01-04",202066.051346,1914,19882500,3.25,65748,2406.02143455,10.16308491,11538,NA
"2016-01-05",207580.073926,1245,20278200,3.32,71861,2365.90714926,8.82360814,7294,NA
"2016-01-06",110855.417505,1282,20334100,3.33,34542,10355.574292,9.43332348,7708,NA
"2016-01-07",339047.424718,1608,20637500,3.37,116373,2475.38572033,11.7898525,9806,NA
"2016-01-08",180150.718033,1353,20905100,3.41,76706,2388.47143482,8.03600287,8768,NA
"2016-01-09",173604.216219,1273,20252100,3.3,39174,2350.86429216,8.66529964,7212,NA
"2016-01-10",357021.758272,1596,19514900,3.18,167678,2340.00000644,39.99593972,8045,NA
"2016-01-11",246773.443228,1291,20143400,3.28,99815,2315.76429212,11.51975803,7154,NA
"2016-01-12",376453.777665,1288,19455500,3.17,130485,2412.70714913,10.773364,7623,NA
"2016-01-13",246171.582782,1563,18622300,3.03,57266,2370.92143491,9.68966909,7430,NA
